2024-06-05 16:05:00,054 DEBUG   HandlerThread:15545 [system_info.py:_probe_git():143] Probing git done
2024-06-05 16:05:00,054 DEBUG   HandlerThread:15545 [system_info.py:probe():198] Probing system done
2024-06-05 16:05:00,054 DEBUG   HandlerThread:15545 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-06-05T13:05:00.018444', 'startedAt': '2024-06-05T13:04:58.685473', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/sanowl/StyleGAN3-nerual-network.git', 'commit': '794c45b035cac2b1508c8444d007167244d9ca0c'}, 'email': '99511815+sanowl@users.noreply.github.com', 'root': '/Users/san./Documents/GitHub/StyleGAN3-for-cat-images', 'host': 'Sans-MacBook-Pro.local', 'username': 'san.', 'executable': '/opt/anaconda3/envs/pot/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 365.7021484375, 'used': 301.2667007446289}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-06-05 16:05:00,054 INFO    HandlerThread:15545 [system_monitor.py:probe():224] Finished collecting system info
2024-06-05 16:05:00,054 INFO    HandlerThread:15545 [system_monitor.py:probe():227] Publishing system info
2024-06-05 16:05:00,055 DEBUG   HandlerThread:15545 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-05 16:05:00,322 INFO    Thread-38 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160458-pvlbmxyr/files/conda-environment.yaml
2024-06-05 16:05:01,177 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:04,133 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:06,199 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:06,353 INFO    Thread-38 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160458-pvlbmxyr/files/conda-environment.yaml
2024-06-05 16:05:06,573 DEBUG   HandlerThread:15545 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-05 16:05:06,574 INFO    HandlerThread:15545 [system_monitor.py:probe():229] Finished publishing system info
2024-06-05 16:05:06,574 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:06,574 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: keepalive
2024-06-05 16:05:06,574 DEBUG   SenderThread:15545 [sender.py:send():378] send: files
2024-06-05 16:05:06,574 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-05 16:05:06,717 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: python_packages
2024-06-05 16:05:06,717 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:06,718 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: python_packages
2024-06-05 16:05:06,718 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:07,049 DEBUG   SenderThread:15545 [sender.py:send():378] send: telemetry
2024-06-05 16:05:07,322 INFO    Thread-12 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160434-q3y672hn/files/config.yaml
2024-06-05 16:05:07,358 INFO    Thread-38 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160458-pvlbmxyr/files/wandb-metadata.json
2024-06-05 16:05:07,358 INFO    Thread-38 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160458-pvlbmxyr/files/requirements.txt
2024-06-05 16:05:07,475 INFO    wandb-upload_0:15545 [upload_job.py:push():130] Uploaded file /var/folders/y8/9mpx0pq52897sg562ch699100000gn/T/tmp0d0phaq9wandb/f2247uyp-wandb-metadata.json
2024-06-05 16:05:09,153 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:09,830 INFO    StreamThr :15545 [internal.py:wandb_internal():85] W&B internal server running at pid: 15545, started at: 2024-06-05 16:05:09.829480
2024-06-05 16:05:09,831 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status
2024-06-05 16:05:09,833 INFO    WriterThread:15545 [datastore.py:open_for_write():87] open: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160509-eqwyhllz/run-eqwyhllz.wandb
2024-06-05 16:05:09,833 DEBUG   SenderThread:15545 [sender.py:send():378] send: header
2024-06-05 16:05:09,866 DEBUG   SenderThread:15545 [sender.py:send():378] send: run
2024-06-05 16:05:10,063 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:10,489 INFO    SenderThread:15545 [dir_watcher.py:__init__():211] watching files in: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160509-eqwyhllz/files
2024-06-05 16:05:10,490 INFO    SenderThread:15545 [sender.py:_start_run_threads():1123] run started: eqwyhllz with start time 1717592709.829914
2024-06-05 16:05:10,497 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: check_version
2024-06-05 16:05:10,497 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: check_version
2024-06-05 16:05:10,735 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:10,735 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:10,738 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: run_start
2024-06-05 16:05:10,739 DEBUG   HandlerThread:15545 [system_info.py:__init__():26] System info init
2024-06-05 16:05:10,739 DEBUG   HandlerThread:15545 [system_info.py:__init__():41] System info init done
2024-06-05 16:05:10,740 INFO    HandlerThread:15545 [system_monitor.py:start():194] Starting system monitor
2024-06-05 16:05:10,740 INFO    SystemMonitor:15545 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 16:05:10,740 INFO    HandlerThread:15545 [system_monitor.py:probe():214] Collecting system info
2024-06-05 16:05:10,740 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 16:05:10,746 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started disk monitoring
2024-06-05 16:05:10,748 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-05 16:05:10,749 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started memory monitoring
2024-06-05 16:05:10,750 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started network monitoring
2024-06-05 16:05:11,041 DEBUG   HandlerThread:15545 [system_info.py:probe():150] Probing system
2024-06-05 16:05:11,042 DEBUG   HandlerThread:15545 [system_info.py:_probe_git():135] Probing git
2024-06-05 16:05:11,073 DEBUG   HandlerThread:15545 [system_info.py:_probe_git():143] Probing git done
2024-06-05 16:05:11,074 DEBUG   HandlerThread:15545 [system_info.py:probe():198] Probing system done
2024-06-05 16:05:11,074 DEBUG   HandlerThread:15545 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-06-05T13:05:11.041459', 'startedAt': '2024-06-05T13:05:09.824271', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/sanowl/StyleGAN3-nerual-network.git', 'commit': '794c45b035cac2b1508c8444d007167244d9ca0c'}, 'email': '99511815+sanowl@users.noreply.github.com', 'root': '/Users/san./Documents/GitHub/StyleGAN3-for-cat-images', 'host': 'Sans-MacBook-Pro.local', 'username': 'san.', 'executable': '/opt/anaconda3/envs/pot/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 365.7021484375, 'used': 301.2680015563965}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-06-05 16:05:11,074 INFO    HandlerThread:15545 [system_monitor.py:probe():224] Finished collecting system info
2024-06-05 16:05:11,074 INFO    HandlerThread:15545 [system_monitor.py:probe():227] Publishing system info
2024-06-05 16:05:11,074 DEBUG   HandlerThread:15545 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-05 16:05:11,434 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:11,495 INFO    Thread-51 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160509-eqwyhllz/files/conda-environment.yaml
2024-06-05 16:05:12,864 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:12,865 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:15,056 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:15,078 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:17,102 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:17,523 INFO    Thread-51 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160509-eqwyhllz/files/conda-environment.yaml
2024-06-05 16:05:17,549 DEBUG   HandlerThread:15545 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-05 16:05:17,550 INFO    HandlerThread:15545 [system_monitor.py:probe():229] Finished publishing system info
2024-06-05 16:05:17,550 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:17,550 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: keepalive
2024-06-05 16:05:17,550 DEBUG   SenderThread:15545 [sender.py:send():378] send: files
2024-06-05 16:05:17,551 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-05 16:05:17,692 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: python_packages
2024-06-05 16:05:17,692 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:17,692 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: python_packages
2024-06-05 16:05:17,693 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:18,055 DEBUG   SenderThread:15545 [sender.py:send():378] send: telemetry
2024-06-05 16:05:18,436 INFO    wandb-upload_0:15545 [upload_job.py:push():130] Uploaded file /var/folders/y8/9mpx0pq52897sg562ch699100000gn/T/tmphompbrmowandb/env7e424-wandb-metadata.json
2024-06-05 16:05:18,528 INFO    Thread-51 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160509-eqwyhllz/files/requirements.txt
2024-06-05 16:05:18,529 INFO    Thread-51 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160509-eqwyhllz/files/wandb-metadata.json
2024-06-05 16:05:20,075 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:20,094 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:20,660 INFO    Thread-25 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160447-9s4sp6he/files/config.yaml
2024-06-05 16:05:20,765 INFO    StreamThr :15545 [internal.py:wandb_internal():85] W&B internal server running at pid: 15545, started at: 2024-06-05 16:05:20.764245
2024-06-05 16:05:20,765 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status
2024-06-05 16:05:20,768 INFO    WriterThread:15545 [datastore.py:open_for_write():87] open: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160520-wd4ts0ib/run-wd4ts0ib.wandb
2024-06-05 16:05:20,768 DEBUG   SenderThread:15545 [sender.py:send():378] send: header
2024-06-05 16:05:20,796 DEBUG   SenderThread:15545 [sender.py:send():378] send: run
2024-06-05 16:05:21,066 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:21,364 INFO    SenderThread:15545 [dir_watcher.py:__init__():211] watching files in: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160520-wd4ts0ib/files
2024-06-05 16:05:21,364 INFO    SenderThread:15545 [sender.py:_start_run_threads():1123] run started: wd4ts0ib with start time 1717592720.764848
2024-06-05 16:05:21,371 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: check_version
2024-06-05 16:05:21,371 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: check_version
2024-06-05 16:05:21,599 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: run_start
2024-06-05 16:05:21,600 DEBUG   HandlerThread:15545 [system_info.py:__init__():26] System info init
2024-06-05 16:05:21,600 DEBUG   HandlerThread:15545 [system_info.py:__init__():41] System info init done
2024-06-05 16:05:21,600 INFO    HandlerThread:15545 [system_monitor.py:start():194] Starting system monitor
2024-06-05 16:05:21,601 INFO    SystemMonitor:15545 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-05 16:05:21,601 INFO    HandlerThread:15545 [system_monitor.py:probe():214] Collecting system info
2024-06-05 16:05:21,607 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started cpu monitoring
2024-06-05 16:05:21,608 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started disk monitoring
2024-06-05 16:05:21,611 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-05 16:05:21,614 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started memory monitoring
2024-06-05 16:05:21,616 INFO    SystemMonitor:15545 [interfaces.py:start():188] Started network monitoring
2024-06-05 16:05:21,719 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:21,719 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:22,000 DEBUG   HandlerThread:15545 [system_info.py:probe():150] Probing system
2024-06-05 16:05:22,001 DEBUG   HandlerThread:15545 [system_info.py:_probe_git():135] Probing git
2024-06-05 16:05:22,031 DEBUG   HandlerThread:15545 [system_info.py:_probe_git():143] Probing git done
2024-06-05 16:05:22,031 DEBUG   HandlerThread:15545 [system_info.py:probe():198] Probing system done
2024-06-05 16:05:22,031 DEBUG   HandlerThread:15545 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-06-05T13:05:22.000740', 'startedAt': '2024-06-05T13:05:20.760191', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/sanowl/StyleGAN3-nerual-network.git', 'commit': '794c45b035cac2b1508c8444d007167244d9ca0c'}, 'email': '99511815+sanowl@users.noreply.github.com', 'root': '/Users/san./Documents/GitHub/StyleGAN3-for-cat-images', 'host': 'Sans-MacBook-Pro.local', 'username': 'san.', 'executable': '/opt/anaconda3/envs/pot/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 365.7021484375, 'used': 301.2692985534668}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-06-05 16:05:22,031 INFO    HandlerThread:15545 [system_monitor.py:probe():224] Finished collecting system info
2024-06-05 16:05:22,031 INFO    HandlerThread:15545 [system_monitor.py:probe():227] Publishing system info
2024-06-05 16:05:22,031 DEBUG   HandlerThread:15545 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-05 16:05:22,120 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:22,370 INFO    Thread-64 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160520-wd4ts0ib/files/conda-environment.yaml
2024-06-05 16:05:25,304 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:25,734 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:25,735 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:26,051 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:26,079 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:27,138 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:27,868 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:27,868 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:28,391 INFO    Thread-64 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160520-wd4ts0ib/files/conda-environment.yaml
2024-06-05 16:05:28,465 DEBUG   HandlerThread:15545 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-05 16:05:28,465 INFO    HandlerThread:15545 [system_monitor.py:probe():229] Finished publishing system info
2024-06-05 16:05:28,465 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:28,466 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: keepalive
2024-06-05 16:05:28,466 DEBUG   SenderThread:15545 [sender.py:send():378] send: files
2024-06-05 16:05:28,466 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-05 16:05:28,597 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: python_packages
2024-06-05 16:05:28,598 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: python_packages
2024-06-05 16:05:28,598 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:28,598 DEBUG   SenderThread:15545 [sender.py:send():378] send: telemetry
2024-06-05 16:05:28,599 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:29,328 INFO    wandb-upload_0:15545 [upload_job.py:push():130] Uploaded file /var/folders/y8/9mpx0pq52897sg562ch699100000gn/T/tmpqe3b070swandb/7e00nc0l-wandb-metadata.json
2024-06-05 16:05:29,396 INFO    Thread-64 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160520-wd4ts0ib/files/requirements.txt
2024-06-05 16:05:29,397 INFO    Thread-64 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160520-wd4ts0ib/files/wandb-metadata.json
2024-06-05 16:05:31,017 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:31,074 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:31,095 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:31,110 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:31,112 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:31,112 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:31,113 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:31,421 INFO    Thread-12 :15545 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160434-q3y672hn/files/wandb-summary.json
2024-06-05 16:05:31,450 INFO    Thread-38 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160458-pvlbmxyr/files/config.yaml
2024-06-05 16:05:31,727 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:31,728 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:31,728 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:31,728 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:31,950 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:32,342 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:32,343 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:32,343 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:32,343 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:32,344 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:32,427 INFO    Thread-12 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160434-q3y672hn/files/wandb-summary.json
2024-06-05 16:05:32,695 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:32,696 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:33,095 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:33,096 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:33,096 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:33,096 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:33,432 INFO    Thread-12 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160434-q3y672hn/files/wandb-summary.json
2024-06-05 16:05:33,739 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:33,740 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:33,740 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:33,741 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:34,269 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:34,270 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:34,270 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:34,271 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:34,437 INFO    Thread-12 :15545 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/san./Documents/GitHub/StyleGAN3-for-cat-images/wandb/run-20240605_160434-q3y672hn/files/wandb-summary.json
2024-06-05 16:05:34,792 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:34,793 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
2024-06-05 16:05:34,793 DEBUG   SenderThread:15545 [sender.py:send_request():405] send_request: summary_record
2024-06-05 16:05:34,793 INFO    SenderThread:15545 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:35,327 DEBUG   HandlerThread:15545 [handler.py:handle_request():158] handle_request: partial_history
2024-06-05 16:05:35,328 DEBUG   SenderThread:15545 [sender.py:send():378] send: history
